How many proteins displayed a significant fold change?	Nevertheless, the biological nature of the pathways and macromolecular complexes affected enable us to discuss their potential associations with HIV-1 pathogenesis.	1
How can DNA arise chemically from RNA?	Viruses and Evolution – Viruses First?	0
What is the threshold sensitivity of  Real time PCR?	It is timely to systematically review the potential of these interventions, including those for Middle East respiratory syndrome-Coronavirus (MERS-CoV) and severe acute respiratory syndrome (SARS)-CoV, to guide policymakers globally on their prioritization of resources for research and development.	0
What was the finding in this study?	Critically, we found that bat cell lines demonstrated a signature of enhanced interferon-mediated immune response, of either constitutive or induced form, which allowed for establishment of rapid within-host, cell-to-cell virus transmission rates (b).	1
What  dose this review describe?	Indigenous to tropical Africa, recent large outbreaks have been reported in parts of South East Asia and several of its neighboring islands in 2005–07 and in Europe in 2007.	0
What is a major difference in clinical progression between SARS-CoV and MERS-CoV?	Currently, there is a lack of effective antiviral treatment options or vaccine available.	0
What is the potential of phage for infectious and chronic diseases?	This review will focus on the unique properties of the filamentous bacteriophage and highlight its diverse applications in current research.	0
How safe is MVA?	Thus, there is a continued need for new, efficacious vaccines conferring cross-clade protection to avoid the need for biannual reformulation of seasonal influenza vaccines.	0
What is the molecular structure of bovine coronavirus?	This BCoV was directly sequenced from a fecal sample collected from a calf in Normandy in 2014.	0
Which isotope labeled lysine?	Tat trafficks to the nucleoplasm and the nucleolus.	0
What does ANFIS offer?	It offers flexibility in determining nonlinearity in the time series data, as well as combining the properties of both artificial neural networks (ANN) and fuzzy logic systems.	1
Which viruses target the nucleolus as part of their replication strategy?	The nucleolus, a highly dynamic and structured membrane-less sub-nuclear compartment, is the site of rRNA and ribosome biogenesis and is involved in numerous cellular functions including transcriptional regulation, cell cycle control and viral infection.	0
Where can this disease manifest?	The disease can manifest in both the upper airway (such as chronic rhinosinusitis, CRS) and lower airway (such as asthma and chronic obstructive pulmonary disease, COPD) which greatly affect the patients' quality of life (Calus et al., 2012; Bao et al., 2015) .	1
How does gender influence MERS-COV infection?	Middle East respiratory syndrome coronavirus was first recognized in September 2012 in Saudi Arabia.	0
How do RT-iiPCR and a one-step rRT-PCR compare with other methods?	A systematic search was carried out in three major electronic databases (PubMed, Embase and Cochrane Library) to identify published studies in accordance with the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines.	0
How many influenza-related deaths are reported each year?	Given variable rates of vaccine efficacy and antiviral resistance, alternative strategies are urgently required to improve disease outcomes.	0
How can sustained immunity be generated?	Constant evolution of circulating influenza virus strains and the emergence of new strains diminishes the effectiveness of annual vaccines that rely on a match with circulating influenza strains.	0
Is a pre-existing immune response to commonly used delivery vector an advantage or a disadvantage?	This review examines the literature on this topic, and concludes that for bacterial vectors there can in fact, in some cases, be an enhancement in immunogenicity, typically humoral, while for viral vectors pre-existing immunity is a hindrance for subsequent induction of cell-mediated responses.	1
What has been correlated with the pathogenicity of the H5N1 infection?	Glycyrrhizin concentrations up to 200 mg/ml did not affect caspase activation in non-infected cells ( Figure 4A-C) .	1
What is the conclusion regarding IRE1 and RNaseL proteins?	Although apparently disadvantaged by their dependence on the host biosynthetic processes, an immensely faster rate of evolution provides viruses with an edge in this conflict.	0
What cellular process is the Tat protein essential to?	Nucleolar Protein Trafficking in Response to HIV-1 Tat: Rewiring the Nucleolus  https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3499507/  SHA: efa871aeaf22cbd0ce30e8bd1cb3d1afff2a98f9  Authors: Jarboui, Mohamed Ali; Bidoia, Carlo; Woods, Elena; Roe, Barbara; Wynne, Kieran; Elia, Giuliano; Hall, William W.; Gautier, Virginie W. Date: 2012-11-15 DOI: 10.1371/journal.pone.0048702 License: cc-by  Abstract: The trans-activator Tat protein is a viral regulatory protein essential for HIV-1 replication.	1
What antiviral treatments are used for hepatitis C infection?	Focus reduction assays have been widely used to evaluate neutralizing antibody responses against a range of non-cytopathic viruses.	0
when is viral shedding the highest?	Control measures and changes in population behaviour later in January should have reduced the effective reproductive number.	0
What does the  study show?	We set up a retrospective study using nasal swabs collected by sentinel GPs from ILI patients in 2011 and 2012.	0
What are the prerequisites for successful emergency preparedness for an epidemic?	Wolf and Hall present preparedness efforts as a form of governance that involves human bodies (those of health professionals), clinical architectures (e.g.	1
What are the shortcomings of X-ray crystallography?	Although X-ray crystallography is a powerful tool in determining protein 3D structures, it is time-consuming and expensive.	1
Does blood type play a role in the severity of human adenovirus type 55 (HAdV-55) infection?	(1) HAdV-55 may cause severe ARDS in immunocompetent young men with blood type B. All of our patients were from the same city of Hebei province, northern China.	1
What conditions are considered upper respiratory tracts infections?	METHODS: We recruited 1455 individuals between 18 to 70 years from a cross-sectional survey on airway infections in Germany and invited them to self-report in diaries incident RTIs experienced during three consecutive winter/spring seasons.	0
What is the relationship between aquaculture and spread of H5N1 like diseases?	The model broadly hypothesizes disease emergence is driven by the co-incidence of genetic, physical environmental, ecological, and social factors.	0
When was SARS-CoV-2 first identified?	Chan School of Public Health, Boston, Massachusetts, USA Suggested citation for this article  Abstract Cases of severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) infection exported from mainland China could lead to self-sustained outbreaks in other countries.	0
What is proposed in the current study?	In the current study, we present a new forecasting model to estimate and forecast the number of confirmed cases of COVID-19 in the upcoming ten days based on the previously confirmed cases recorded in China.	0
What do applications of filamentous phage depend on?	However, the inherent biological, biochemical, and biophysical properties of filamentous bacteriophage, as well as the ease of its genetic manipulation, also make it an attractive platform outside the traditional phage display canon.	0
What plays a role in regulating the immune response to a viral infection?	Several of them have caused diseases in humans and domestic animals by interspecies transmission.	0
How is the reproducibility of real time PCR?	The limit of detection of the enhanced realtime PCR method was 10 2 -fold higher than the standard real-time PCR assay and 10 7fold higher than conventional PCR methods In the clinical aspect, the enhanced realtime PCR method was able to detect 6 cases of SARS-CoV positive samples that were not confirmed by any other assay [25] • The real time PCR has a threshold sensitivity of 10 genome equivalents per reaction and it has a good reproducibility with the inter-assay coefficients of variation of 1.73 to 2.72%.	1
What  could account for the high transmission rate of the 2019-nCOV virus?	Unexpectedly, the 2109-nCoV RNA was readily detected in the blood (6 of 57 patients) and the anal swabs (11 of 28 patients).	0
What were the  Insomnia Severity Index scores ?	OBJECTIVE: To assess the magnitude of mental health outcomes and associated factors among health care workers treating patients exposed to COVID-19 in China.	0
What parameter is used to measure antioxidant levels?	8.5 mL of blood was drawn from the jugular vein of each animal into coagulant tubes before and after treatment for one-off biochemical analyses and centrifuged.	0
Where was hepcidin first discovered?	8.5 mL of blood was drawn from the jugular vein of each animal into coagulant tubes before and after treatment for one-off biochemical analyses and centrifuged.	0
What can provide an improved vaccine regime?	Vectored vaccines can be constructed to express full-length influenza virus proteins, as well as generate conformationally restricted epitopes, features critical in generating appropriate humoral protection.	1
In what year did the first SARS epidemic occur?	The national and international response demonstrates the complex link between public health, science and politics when an outbreak threatens to impact on global economies and reputations.	0
What does the inflammation lead to in healthy airways?	In a healthy airway, the inflammation normally leads to type 1 inflammatory responses consisting of activation of an antiviral state and infiltration of antiviral effector cells.	1
In vitro comparison of antiviral activity of Chloroquine(CQ) and Hydroxychloroquine(HCQ) against COVID-19?	To better compare the antiviral activity of CQ versus HCQ, the dose-response curves of the two compounds against SARS-CoV-2 were determined at four different multiplicities of infection (MOIs) by quantification of viral RNA copy numbers in the cell supernatant at 48 h post infection (p.i.).	1
What is the sensitivity with which immunochromatographic tool could detect recombinant MERS-CoV nucleocapsid protein?	A different approach used a monoclonal antibody-based capture ELISA targeting the MERS-CoV nucleocapsid protein with a sensitivity of 10 3 TCID 50 and 100 % specificity [62] .	1
What was the most common virus detected in community samples in Ilorin, Nigeria?	The most common virus detected in community samples was Coronavirus OC43; this virus was detected in 13.3% (95% CI 6.9-23.6%) people in the community and not in any of the clinical samples.	1
What are other  effects?	Additionally, there are also evidence of reduced type I (IFNβ) and III (IFNλ) interferon production due to type 2-skewed inflammation, which contributes to imperfect clearance of the virus resulting in persistence of viral components, or the live virus in the airway epithelium (Contoli et al., 2006; Hwang et al., 2019; Wark, 2019) .	1
When didthe Asian genotype diverge from African genotype?	Chikungunya: A Potentially Emerging Epidemic?	0
When did WHO declare a pandemic of pH1N1/2009v influenza?	METHODOLOGY/PRINCIPAL FINDINGS: A serosurvey was conducted during the 2009 austral winter, in the frame of a prospective population study.	0
Is coinfection common in influenza infection?	Thus, the combination of the specific anti-influenza drug Zanamivir together with carrageenan in a formulation suitable for intranasal application was evaluated in-vitro and in-vivo.	0
What is the white blood cell count in severe cases of human adenovirus type 55 (HAdV-55)?	All patients had elevated serum aspartate aminotransferase (AST), lactate dehydrogenase (LDH) and hydroxybutyrate dehydrogenase (HBDH) ( Table 1) .	1
What are the two major genotypes of HMPV?	RESULTS: We report a 2-reaction amplicon-based next generation sequencing method to determine the complete genome sequences of five HMPV strains, representing three subgroups (A2, B1 and B2), directly from clinical samples.	0
What is theorized regarding transmission?	Indigenous to tropical Africa, recent large outbreaks have been reported in parts of South East Asia and several of its neighboring islands in 2005–07 and in Europe in 2007.	0
At which phase does the peak of the pandemic occur?	The peak of illnesses occurs at the end of the acceleration phase, which is followed by a deceleration phase, during which there is a decrease in illnesses.	1
When was SARS-CoV first identified?	Currently, there is a lack of effective antiviral treatment options or vaccine available.	0
What are the appealing qualities of the NDV vector?	Constant evolution of circulating influenza virus strains and the emergence of new strains diminishes the effectiveness of annual vaccines that rely on a match with circulating influenza strains.	0
What age group had the most MERS-COV infections?	In 2016, only 9 of 552 cases (1.6%) of MERS-CoV infection were found among pediatric patients.	1
Where is Reunion Island located?	A total of 250 swabs were randomly selected and analyzed by multiplex reverse transcriptase polymerase chain reaction (RT-PCR) including research of 18 viruses and 4 bacteria.	0
How many times was the experiment repeated?	However, its clinical application is limited because of short half-life, drug resistance and cross-reactivity with the preexisting antibodies in HIV-infected patients.	0
Why  was the field of virus dynamics developed?	We carried out virus infectivity assays on bat cell lines expressing induced and constitutive immune phenotypes, then developed a theoretical model of our in vitro system, which we fit to empirical data.	0
What is the progression  of symptoms to disease?	Since then, MERS-CoV sequences have been found in a bat and in many dromedary camels (DC).	0
How many open reading frames are in the flavivirus genome?	In the study described here, a high-throughput screening of an FDA-approved drug library for inhibitors of JEV was performed.	0
What is the most common species of Human Coronavirus among adults? 	In a multisite, observational, longitudinal study of ILI among otherwise healthy adolescents and adults, 12% of subjects were PCR‐positive for HCoV.	0
What  is the FPA optimization algorithm inspired by?	The FPA is an optimization algorithm proposed by Yang [38] , which was inspired by the flow pollination process of the flowering plants.	1
How did the first WHO case definition  define probable cases of MERS?	Since then, MERS-CoV sequences have been found in a bat and in many dromedary camels (DC).	0
What ablated MERS-COV infection completely?	Since then, MERS-CoV sequences have been found in a bat and in many dromedary camels (DC).	0
What tool has been developed to identify several viruses simultaneously?	In recent years, multiplex reverse transcriptase polymerase chain reaction (RT-PCR) has been developed to identify several viruses simultaneously [7] [8] [9] [10] .	1
What bacterial delivery vectors have been tested in animal hosts?	Recently, these vaccines have been evaluated as delivery vectors for heterologous antigens, as a means of simultaneous vaccination against two pathogens.	0
How many extracellular domains are in the CEAMCAM1 protein?	Given variable rates of vaccine efficacy and antiviral resistance, alternative strategies are urgently required to improve disease outcomes.	0
What is the amino acid similarity between IFITM5 and the other IFITM proteins?	In this protein, a post-translational modification by fatty acids covalently attached to cysteine, termed S-palmitoylation, plays a crucial role for the antiviral activity.	0
What did this mutation allow?	Indigenous to tropical Africa, recent large outbreaks have been reported in parts of South East Asia and several of its neighboring islands in 2005–07 and in Europe in 2007.	0
What does the LAIV contain?	LAIV is administered as a nasal spray and contains the same three or four influenza virus strains as inactivated vaccines but on an attenuated vaccine backbone [4] .	1
What is the recovery benefit of carageenan in patients with any respiratory virus?	Thus, the combination of the specific anti-influenza drug Zanamivir together with carrageenan in a formulation suitable for intranasal application was evaluated in-vitro and in-vivo.	0
Which isotope labeled arginine?	We labeled Jurkat TAP-Tat and Jurkat TAP cells with light (R0K0) and heavy (R6K6) isotope containing arginine and lysine, respectively.	1
What conclusion is drawn in this report?	With the threat of an emerging global pandemic, the peculiar problems associated with the more immediate and seasonal epidemics warrant the development of an effective vaccine.	1
Why does the claim lack any scientific  basis?	10, 2020.	0
What proportion of healthcare workers reported symptoms of insomnia?	A considerable proportion of participants reported symptoms of depression (634 [50.4%]), anxiety (560 [44.6%]), insomnia (427 [34.0%]), and distress (899 [71.5%]).	1
What compartments were the host animals divided into?	This study aimed to develop a mathematical model for calculating the transmissibility of the virus.	0
How many deaths each year are caused by gastroenteritis?	In this review a summary of all viruses found in diarrhea is presented, together with the current knowledge about their connection to disease.	0
What paired sera are preferable?	Since then, MERS-CoV sequences have been found in a bat and in many dromedary camels (DC).	0
What have the authors reviewed?	These exacerbations are associated with high morbidity and even mortality worldwide.	0
What did the Nature Medicine paper report?	Another claim in Chinese social media points to a Nature Medicine paper published in 2015 [7] , which reports the construction of a chimeric CoV with a bat CoV S gene (SHC014) in the backbone of a SARS CoV that has adapted to infect mice (MA15) and is capable of infecting human cells [8] .	1
Where is Q130 located in the NS4B protein?	In the study described here, a high-throughput screening of an FDA-approved drug library for inhibitors of JEV was performed.	0
What did the trial on SAB-301 demonstrate?	A systematic search was carried out in three major electronic databases (PubMed, Embase and Cochrane Library) to identify published studies in accordance with the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines.	0
What is IFITM?	In this protein, a post-translational modification by fatty acids covalently attached to cysteine, termed S-palmitoylation, plays a crucial role for the antiviral activity.	0
What is the role of C-C Motif Chemokine Ligand 3 Like 1 (CCL3L1) in mother to child transmission of HIV-1?	Given that the C-type lectin receptor, dendritic cell-specific ICAM-grabbing non-integrin-related (DC-SIGNR, also known as CD209L or liver/lymph node–specific ICAM-grabbing non-integrin (L-SIGN)), can interact with pathogens including HIV-1 and is expressed at the maternal-fetal interface, we hypothesized that it could influence MTCT of HIV-1.	0
What are the potential novel applications of the filamentous phage?	However, the inherent biological, biochemical, and biophysical properties of filamentous bacteriophage, as well as the ease of its genetic manipulation, also make it an attractive platform outside the traditional phage display canon.	0
How many new tuberculosis cases are there each year worldwide?	In a recent report, World Health Organization (WHO) estimated that there are 9.2 million new TB cases around the world in 2006 [1] .	1
How long can pathogenic bacteria remain viable and airborne in a coughed aerosol?	Whether MERS-CoV can remain adrift and infectious for extended periods (truly airborne) remains unknown.	1
What is another word for hypercytokinaemia?	Therapeutic glycyrrhizin concentrations substantially inhibited H5N1-induced expression of the pro-inflammatory molecules CXCL10, interleukin 6, CCL2, and CCL5 (effective glycyrrhizin concentrations 25 to 50 µg/ml) but interfered with H5N1 replication and H5N1-induced apoptosis to a lesser extent (effective glycyrrhizin concentrations 100 µg/ml or higher).	0
What is the the primary means for diagnosing the new virus strain?	A systematic search was carried out in three major electronic databases (PubMed, Embase and Cochrane Library) to identify published studies in accordance with the Preferred Reporting Items for Systematic Reviews and Meta-Analyses (PRISMA) guidelines.	0
What types of cells are suitable for colon cancer studies?	In the present study, we examined the antiproliferative effect of a copper (II) complex on HT-29 colon cancer cells.	0
What is the added protection of NDV vector?	Two NHP studies assessed the immunogenicity and efficacy of an rNDV expressing the HA or NA of A/Vietnam/1203/2004 (H5N1; VN1203) [95, 96] .	1
Did the use of carageenan play a role in pandemic's caused by novel viruses?	Thus, the combination of the specific anti-influenza drug Zanamivir together with carrageenan in a formulation suitable for intranasal application was evaluated in-vitro and in-vivo.	0
What does a chest x-ray look like for a patient with a severe case of human adenovirus type 55 (HAdV-55)?	CXRs revealed multiple bilateral lobar or segment consolidation in the lungs of all five patients, and radiographic lesions progressed rapidly after ICU admission ( Figure 1 ).	1
What is required to establish a secondary immune response to a viral infection?	Priming induced B cell activation and expansion, AID expression, antibody production and the generation of IgM(+)IgG(-) and IgM(-)IgG(+) antigen-experienced B-cell subsets that persisted in the lymphopenic environment by cell division.	0
Is the SARS coronavirus single-stranded or double-stranded?	Text: Severe acute respiratory syndrome coronavirus (SARS-CoV), a member of the genus Betacoronavirus within the family Coronaviridae, is an enveloped virus with a single-stranded positive-sense RNA genome of approximately 30 kb in length.	1
How can random peptide libraries be used in applications?	Inovirus display studies have shown that the architecture of inoviruses makes all coat proteins of the inoviral particle accessible to the outside.	0
What enzyme is essential for the metabolism of fatty acids?	The bactericidal kinetics of compounds 5-chloro-2-hydroxy-N-[(2S)-3-methyl-1-oxo-1-{[4-(trifluoromethyl)phenyl]amino}butan-2-yl]benzamide (1f), N-{(2S)-1-[(4-bromophenyl)amino]-3-methyl-1-oxobutan-2-yl}-4-chloro-2-hydroxybenzamide (1g), and 4-chloro-N-{(2S)-1-[(3,4-dichlorophenyl)amino]-3-methyl-1-oxobutan-2-yl}-2-hydroxybenzamide (1h) was established by time-kill assay with a final concentration of the compound equal to 1x, 2x, and 4x MIC; aliquots were removed at 0, 4, 6, 8, and 24 h time points.	0
Which electronic databases were used for this study?	It is timely to systematically review the potential of these interventions, including those for Middle East respiratory syndrome-Coronavirus (MERS-CoV) and severe acute respiratory syndrome (SARS)-CoV, to guide policymakers globally on their prioritization of resources for research and development.	0
What is highlighted by the authors?	These exacerbations are associated with high morbidity and even mortality worldwide.	0
How many COVID deaths occurred in Chinese mainland as of March 11th?	As of 24:00 on March 11, 2020, the National Health Commission (NHC) had received reports of 80,793 confirmed cases and 3,169 deaths on the Chinese mainland.	1
What have sero-surveys of MERS virus found?	Since then, MERS-CoV sequences have been found in a bat and in many dromedary camels (DC).	0
What is this assay based on?	We set up a retrospective study using nasal swabs collected by sentinel GPs from ILI patients in 2011 and 2012.	0
In non-flying mammals, what what would be elicited by IFN expression upon viral infection?	We carried out virus infectivity assays on bat cell lines expressing induced and constitutive immune phenotypes, then developed a theoretical model of our in vitro system, which we fit to empirical data.	0
What percentage of patients tested positive for HBoV1?	METHODS: Samples from 11,399 hospitalized pediatric patients (≤14 years old), with ARI were tested for HBoV1 and other common respiratory pathogens using real-time PCR, between July 2009 and June 2016.	0
What has been correlated with the pathogenicity of the H5N1 infection?	Here, the effects of an approved parenteral glycyrrhizin preparation (Stronger Neo-Minophafen C) were investigated on highly pathogenic influenza A H5N1 virus replication, H5N1-induced apoptosis, and H5N1-induced pro-inflammatory responses in lung epithelial (A549) cells.	0
What is a significant cause of Influenze like illness among healthy adolescents and adults presenting for medical evaluation?	In a multisite, observational, longitudinal study of ILI among otherwise healthy adolescents and adults, 12% of subjects were PCR‐positive for HCoV.	0
What is the lower airway the site of?	The current understanding on viral-induced exacerbations is that viral infection increases airway inflammation which aggravates disease symptoms.	0
When is a single sample  suggested to be sufficient?	Since then, MERS-CoV sequences have been found in a bat and in many dromedary camels (DC).	0
What is the conclusion of this study?	The virus was named as severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) by International Committee on Taxonomy of Viruses on 11 February, 2020.	0
What causes the outbreak of SARS and MERS.	In a multisite, observational, longitudinal study of ILI among otherwise healthy adolescents and adults, 12% of subjects were PCR‐positive for HCoV.	0
What cells are the main target of the influenza A virus in the lungs?	Given variable rates of vaccine efficacy and antiviral resistance, alternative strategies are urgently required to improve disease outcomes.	0
What are among the factors that may have increased the human caseload of HCPS between 1993 and the present?	Habitat disturbance and larger-scale ecological disturbances, perhaps including climate change, are among the factors that may have increased the human caseload of HCPS between 1993 and the present.	1
What figure shows that AP3 exhibited higher inhibitory activities on infection by HIV-1 IIIB and HIV-1 Bal strains?	Using an artificial peptide strategy, we designed a peptide with non-native protein sequence, AP3, which exhibited potent antiviral activity against a broad spectrum of HIV-1 strains, including those resistant to T20, and had remarkably longer in vivo half-life than T20.	0
Which city has had has had more MERS cases than any other region of the KSA ?	Studies of this apparently recombinant viral variant did not find an increased evolutionary rate and no sign of virus adaptation thus the outbreak seems to have been driven by circumstance rather than circumstance together with mutation [181] .	1
What is the relationship between SARS-CoV and acute respiratory distress syndrome (ARDS)?	Currently, there is a lack of effective antiviral treatment options or vaccine available.	0
What are recommended when URT sampling is to  be conducted?	Since then, MERS-CoV sequences have been found in a bat and in many dromedary camels (DC).	0
What is the anti-influenza benefit of carageenan?	Thus, the combination of the specific anti-influenza drug Zanamivir together with carrageenan in a formulation suitable for intranasal application was evaluated in-vitro and in-vivo.	0
What  does the epithelial proteins cause?	These, in turn, enable infiltration of innate immune cells and of professional antigen presenting cells (APCs) that will then in turn release specific mediators to facilitate viral targeting and clearance, including type II interferon (IFNγ), IL-2, IL-4, IL-5, IL-9, and IL-12 (Wark and Gibson, 2006; Singh et al., 2010; Braciale et al., 2012) .	1
What is the molecular structure of the Human metapneumovirus (HMPV)?	Text: Human metapneumovirus (HMPV) is a single-stranded RNA virus in the family Paramyxoviridae and closely related to human respiratory syncytial virus (RSV) [1] .	1
What have the studies on NP shown for the protection against influenza challege?	Thus, there is a continued need for new, efficacious vaccines conferring cross-clade protection to avoid the need for biannual reformulation of seasonal influenza vaccines.	0
What does  the term "phage display" refer to?	However, the inherent biological, biochemical, and biophysical properties of filamentous bacteriophage, as well as the ease of its genetic manipulation, also make it an attractive platform outside the traditional phage display canon.	0
Does C-C chemokine receptor type 5 (CCR5) affect the transmission of HIV-1?	METHODS AND FINDINGS: To investigate the potential role of DC-SIGNR in MTCT of HIV-1, we carried out a genetic association study of DC-SIGNR in a well-characterized cohort of 197 HIV-infected mothers and their infants recruited in Harare, Zimbabwe.	0
Is a pre-existing immune response to commonly used delivery vector an advantage or a disadvantage?	Pre-existing immunity against vaccine vectors – friend or foe?	0
What reference genome was used in the study?	Several of them have caused diseases in humans and domestic animals by interspecies transmission.	0
Which are identified  as major viruses mostly responsible for ILI and pneumonia in several studies?	We set up a retrospective study using nasal swabs collected by sentinel GPs from ILI patients in 2011 and 2012.	0
Where is this  especially evident?	These exacerbations are associated with high morbidity and even mortality worldwide.	0
What is the reduction in bacterial pneumonia under the revised WHO  definition of bacterial pneumonia?	Using the revised definition, the 10-valent pneumococcal conjugate vaccine (pneumococcal conjugate vaccination-10), had a vaccine efficacy of 22% in preventing presumed bacterial pneumonia in young children in South America [22] , and pneumococcal conjugate vaccination-13 had a vaccine efficacy of 39% in preventing presumed bacterial pneumonia in children older than 16 weeks who were not infected with human immunodeficiency virus (HIV) in South Africa [21] .	1
What are the steps that a hospital should take after COVID-19 outbreak?	2019-nCoV patients should be admitted to singlebedded, negative pressure rooms in isolated units with intensive care and monitoring [2] .	1
How does hepcidin work in the duodenum?	MATERIALS AND METHODS: The study material consisted of 15 calves of different ages and sexes brought to the Training, Research and Application Center at the Kafkas University Faculty of Veterinary Medicine with suspected neonatal septicemia.	0
When was the novel Coronavirus first reported?	The novel Coronavirus (SARSCoV2) described in December 2019 has resulted in major quarantines throughout the world, including major cites, villages and public areas throughout China [1] [2] [3] to prevent further spread.	1
What is te chronic stage characterized by?	The chronic stage of CHIKF is characterized by polyarthralgia that can last from weeks to years beyond the acute stage [6] .	1
What is multiple evanescent white dot syndrome?	METHODS: This retrospective observation study is comprised of seven patients who presented with MEWDS in a 3-month period in central Israel.	0
How large is the HCV genome?	Neutralization Interfering Antibodies: A “Novel” Example of Humoral Immune Dysfunction Facilitating Viral Escape?	0
What are the most common clinical manifestations of severe human adenovirus type 55 (HAdV-55) induced ARDS?	(2) Persistent high fever, dyspnea and rapid progression to respiratory failure within 2 weeks, together with bilateral consolidations and infiltrates at the same time, are the most frequent clinical manifestations of severe HAdV-55induced ARDS.	1
What types of acute respiratory infections can be screened and diagnosed with multiplex PCR?	DESIGN, SETTING: A before‐and‐after study in four metropolitan EDs in New South Wales.	0
How were the radiology department areas divided?	The contaminated area is connected to the fever clinic and includes the fever accessway, the CT examination room, and the DR examination room for 6 confirmed and suspected cases.	1
What are critical to regulate cellular biological processes?	However, only a few experimentally supported lncRNA-protein associations have been reported.	0
When did the last Director General of the WHO resign?	Chan will step down from WHO on June 30, 2017 after more than a decade in the post.	1
Why has MERS had a constant presence in the Arabian Peninsula?	In stark contrast, a sero-survey of HCW who were sometimes in close and prolonged contact with the first, fatal MERS-CoV case in 2012 [162] , found none of the HCW had seroconverted four months later, despite an absence of eye protection and variable compliance with required PPE standards [162] .	1
What is also linked with the chronic inflammation that precedes the malignancies?	The current understanding on viral-induced exacerbations is that viral infection increases airway inflammation which aggravates disease symptoms.	0
What is the underlying premise for many of these studies?	Well over 40 hantaviral genotypes have been described, the large majority since 1993, and nearly half of them pathogenic for humans.	0
What capture antibodies were used in the study?	Establishment of accurate and easy methods by which to detect these viruses is essential for the prevention and treatment of associated infectious diseases.	0
What was the response rate for the study?	54,279 participants attended clinical consultation and were examined by CXRAY.	1
What happens by the time that secondary viremia emerges?	Hantaviruses (family Bunyaviridae) and their associated human diseases were considered to be confined to Eurasia, but the occurrence of an outbreak in 1993–94 in the southwestern United States led to a great increase in their study among virologists worldwide.	0
An antibody response to which proteins correlates with reduced HCV levels?	Neutralization Interfering Antibodies: A “Novel” Example of Humoral Immune Dysfunction Facilitating Viral Escape?	0
What percentage of HIV-infected people go undetected in the United States?	Isothermal amplification methods, such as reverse-transcription, loop-mediated isothermal amplification (RT-LAMP), exhibit characteristics that are ideal for POC settings, since they are typically quicker, easier to perform, and allow for integration into low-tech, portable heating devices.	0
What is the most common viral infection for infants up to 3 months old?	The aim of the present study was to assess the spectrum of respiratory viral pathogens in children admitted to hospital with acute respiratory tract infections in Cyprus.	0
What is the function of neuroaminidase in the influenza virus?	The release of new virions from the infected cell is a key step in the influenza life cycle and need neuraminidase (NA) to cleave the α-ketosidic linkage between terminal sialic acid and an adjacent sugar residue [6] .	1
What is the reported value of R0 for MERS?	This study aimed to develop a mathematical model for calculating the transmissibility of the virus.	0
What is interleukin-1Beta?	Therefore, it is necessary to develop an effective oral vaccine against PEDV infection.	0
What are the symptoms of HBoV1 infection?	Infection with HBoV1 can lead to development of a cough, rhinitis, fever and other common clinical symptoms [15, 19] .	1
What is complied by the authors?	We compiled how viral induced changes to the upper airway may contribute to chronic airway inflammatory disease exacerbations, to provide a unified elucidation of the potential exacerbation mechanisms initiated from predominantly upper airway infections.	1
Who has impaired or reduced ability of viral clearance ?	The current understanding on viral-induced exacerbations is that viral infection increases airway inflammation which aggravates disease symptoms.	0
What is the distance between the p4.7 and p12.7 genes in the Irish versus Japanese equine coronavirus variants?	Compared with NC99, Irish ECoVs, had a total of 37 nucleotide deletions within p4.7 and the non-coding region following the p4.7 gene.	1
What percent of inbound passengers from China were from Wuhan?	Among the seven locations reporting importation, the total volume of inbound passengers from China was m = 63.1 million per year in 2017 [9] , of which 100q = 2.1% were from Wuhan [10] , a home of n = 19.0 million people as the catchment population of Wuhan airport.	1
How long did it take to identify the cause of COVID-19?	The national and international response demonstrates the complex link between public health, science and politics when an outbreak threatens to impact on global economies and reputations.	0
When do respiratory infections usually happen?	The aim of the present study was to assess the spectrum of respiratory viral pathogens in children admitted to hospital with acute respiratory tract infections in Cyprus.	0
Where did the 2014 Ebola epidemic in West Africa spread to?	Methods: A qualitative case study, based on semi-structured interviews with 21 staff members in the national Ebola Treatment Team, Emergency Room at Landspitali University Hospital, and managers of the response team.	0
What does the retrospective study use?	We detected respiratory viruses in 169/222 (76.1%) samples, mostly rhinovirus (23.4%), influenza A virus (21.2%), influenza B virus (12.6%), coronavirus (4.9%) and Human metapneumovirus (3.6%).	0
What factors and characteristics of semi-urban landscapes promote viral transmission?	We developed and tested a model of the emergence of highly pathogenic avian influenza (HPAI) H5N1 based on suspected convergence factors that are mainly associated with land-use change.	0
What is the effect of CD40L on B Cells?	However, the genome of cotton rats remains to be fully sequenced, with much fewer genes cloned and characterised compared to other rodent species.	0
What is the treatment for MERS-COV?	Middle East respiratory syndrome coronavirus was first recognized in September 2012 in Saudi Arabia.	0
What  is the enhanced memory immune response linked to?	Constant evolution of circulating influenza virus strains and the emergence of new strains diminishes the effectiveness of annual vaccines that rely on a match with circulating influenza strains.	0
